time,ax,ay,az,yaw,acc,velo,dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.948,0.5166,-0.2596,11.3435,0.9469,-0.6498,11.305,9.5742,-0.404058209621794,52.4494268305773,44708.4242098668,,,,,,,,,,,,,78.9480000000019,0.1482,-1.94359,9.7281,-0.8424,-0.1824,9.8555,115.4664,-0.897702334240182,217.212071093464,253443.688887972,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.991,-0.4135,0.02618,9.9429,-0.0604,-0.4535,9.9458,9.6275,-0.318010567697436,50.9881259616493,44759.4123358285,,,,,,,,,,,,,78.9910000000019,-0.4443,-1.1957,10.8139,0.1067,-0.3539,10.8764,115.3301,-0.957301867392146,217.156042023361,253660.844929995,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.034,-1.2635,0.07623,9.2366,-0.8669,-0.4881,9.2742,9.7115,-0.239162454157948,49.6056732062609,44809.0180090347,,,,,,,,,,,,,79.0340000000019,-1.4164,-2.61382,10.1555,-0.6473,-1.6845,10.3747,115.2279,-1.28860549391372,216.768709326737,253877.613639322,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.077,-0.7822,-0.03179,10.2601,-0.307,-0.5044,10.278,9.8269,-0.197687963326359,48.264694941704,44857.2827039764,,,,,,,,,,,,,79.0770000000019,-1.6738,-2.78641,8.3718,-0.7803,-1.9424,8.66,115.1481,-1.58816639513097,216.081815728895,254093.695455051,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.12,0.1862,-0.67441,10.1835,0.6951,-0.8465,10.1497,9.9428,-0.293032370661087,46.8283722698123,44904.1110762462,,,,,,,,,,,,,79.1200000000019,-0.7412,-2.4651,8.3622,-0.8519,-0.9084,8.6034,115.0674,-1.76355311610478,215.21953541008,254308.914990461,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.163,0.6232,0.23683,9.4904,0.8895,0.0612,9.476,10.0937,-0.18705989652887,45.4980220720529,44949.6090983183,,,,,,,,,,,,,79.1630000000019,-0.6885,-1.79476,8.4209,-0.2968,-0.5578,8.586,114.9802,-1.76979449288382,214.351013714485,254523.266004176,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.206,0.2544,-0.68486,9.4964,0.6291,-0.7697,9.4728,10.2716,-0.286619917223096,44.0681118535993,44993.6772101719,,,,,,,,,,,,,79.2060000000019,-0.4371,-0.56496,9.0613,0.6254,0.1742,9.0676,114.8705,-1.52882759430706,213.723458917467,254736.989463093,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.249,0.0713,-3.23026,9.5837,0.8739,-3.0783,9.5045,10.4732,-0.875347933778477,42.0494736185903,45035.7266837905,,,,,,,,,,,,,79.2490000000019,-0.7867,0.43065,9.9795,1.5649,0.2827,9.896,114.7469,-1.13693207544565,213.487799639311,254950.477262732,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.292,0.6639,-2.30197,9.8926,1.2317,-1.994,9.8636,10.6503,-1.16067234702278,39.745510970337,45075.4721947608,,,,,,,,,,,,,79.2920000000019,-0.9351,-2.36104,10.3231,-0.5948,-0.8062,10.5428,114.6691,-1.38175366035652,213.007318776244,255163.484581509,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.335,0.8518,-1.99386,10.6132,1.2905,-1.5647,10.6138,10.8461,-1.32730987761823,37.2749107914882,45112.7471055523,,,,,,,,,,,,,79.3350000000019,-1.0225,-1.07316,11.2927,0.5479,-0.2999,11.3692,114.5527,-1.32003492828521,212.588556645248,255376.073138154,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.378,0.5753,-3.0723,11.1029,1.1356,-2.3951,11.1583,11.0508,-1.67630790209458,34.4553125881631,45147.2024181405,,,,,,,,,,,,,79.3780000000019,-1.754,-1.37742,10.4895,0.4901,-1.0697,10.6488,114.4445,-1.33151194262817,212.158317499909,255588.231455654,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.421,0.5274,-3.03017,10.9018,1.014,-2.2014,10.9984,11.2487,-1.94708032167566,31.3649419652569,45178.5673601057,,,,,,,,,,,,,79.4210000000019,-1.6438,-1.44452,8.7537,0.2197,-1.0818,8.9393,114.3449,-1.35411355410254,211.705476743096,255799.936932397,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.464,0.6459,-1.19713,9.9884,0.751,-0.5321,10.031,11.4288,-1.79709025734053,28.4245614066858,45206.9919215124,,,,,,,,,,,,,79.4640000000019,0.5313,-2.87991,6.8215,-2.0218,0.1724,7.0429,114.2405,-1.65927284328203,210.947476697103,256010.884409094,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.507,0.1012,0.2013,9.8627,-0.0347,0.5583,9.8538,11.6161,-1.39741220587243,25.8838588995828,45232.875780412,,,,,,,,,,,,,79.5070000000019,0.7552,0.51887,8.3287,0.7671,1.6521,8.1798,114.0931,-1.22364427462562,210.625105219767,256221.509514314,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.55,0.1383,-2.48633,11.0574,0.4561,-1.656,11.161,11.8139,-1.61519576469794,23.1253728336544,45256.0011532457,,,,,,,,,,,,,79.5500000000019,-0.078,-1.75263,9.8586,-0.6084,0.1893,9.9713,114.0032,-1.3294414197005,210.196936597355,256431.706450911,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.593,1.6419,-1.38545,10.1117,1.6185,-0.376,10.1917,11.9813,-1.56924661175835,20.4128359206655,45276.4139891663,,,,,,,,,,,,,79.5930000000019,-1.1614,-1.57355,11.8984,0.1363,-0.5142,12.0343,113.9179,-1.3782631357604,209.719946258884,256641.42639717,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.636,1.3426,2.42407,9.0762,0.6248,2.8977,8.963,12.1477,-0.770583289406682,18.4989623300282,45294.9129514963,,,,,,,,,,,,,79.6360000000019,-0.8513,-1.81984,11.4723,-0.2122,-0.3341,11.6211,113.8601,-1.46657850860832,209.154640547565,256850.581037718,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.679,0.1814,0.64504,9.7513,-0.1804,1.0314,9.7192,12.313,-0.487458631525346,16.8682133972724,45311.7811648936,,,,,,,,,,,,,79.6790000000019,-1.2667,-1.50513,10.8833,0.1542,-0.6108,11.0292,113.8097,-1.47428880688666,208.581624537968,257059.162662256,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.722,-0.204,0.87681,9.707,-0.5625,1.0711,9.6712,12.4862,-0.214604905220276,15.5103181908215,45327.2914830844,,,,,,,,,,,,,79.7220000000019,-1.4535,-2.7258,10.4272,-0.7643,-1.176,10.7296,113.8057,-1.72459104550933,207.758306289748,257266.920968545,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.765,0.5142,2.93634,8.7937,-0.2563,3.0186,8.6961,12.6925,0.415584075823779,14.7826119654148,45342.0740950499,,,,,,,,,,,,,79.7650000000019,-0.4455,-2.38601,9.266,-0.9199,-0.2377,9.484,113.8314,-1.85687483640746,206.80270425063,257473.723672796,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.808,0.8542,2.16733,8.4094,0.2263,2.3942,8.3438,12.9219,0.765933260659023,14.4052549248433,45356.4793499747,,,,,,,,,,,,,79.8080000000019,-0.5724,1.58147,10.1782,2.4998,1.1644,9.924,113.8611,-1.16920586912597,206.534771178793,257680.258443975,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.851,-0.2136,1.86307,9.3659,-0.7281,1.7792,9.3288,13.134,0.985360608527219,14.2473252321399,45370.7266752068,,,,,,,,,,,,,79.8510000000019,-0.4755,-3.02071,9.0912,-1.3505,-0.4763,9.4049,113.9847,-1.53950669530078,205.896537280781,257886.154981256,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.894,-0.0448,2.69665,10.6085,-0.7095,2.3972,10.6027,13.3847,1.32761848682178,14.4316534177312,45385.1583286246,,,,,,,,,,,,,79.8940000000019,0.9347,-1.8304,8.5837,-0.926,1.0981,8.6795,114.0896,-1.59768535624062,205.20012472183,258091.355105977,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.937,0.9811,-1.66595,11.9923,1.1236,-1.1334,12.0278,13.6765,0.72890478945742,14.0172679059581,45399.1755965305,,,,,,,,,,,,,79.9370000000019,0.5409,-0.187,10.5349,0.7478,1.4303,10.4312,114.1962,-1.3155482849925,204.785849234127,258296.140955211,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.98,0.8721,-2.08208,10.5187,1.0616,-1.428,10.5798,13.9386,0.166707831565936,13.0406854362935,45412.2162819668,,,,,,,,,,,,,79.9800000000019,-0.8861,-0.61886,11.3741,0.9906,0.0492,11.3848,114.3586,-1.176210627994,204.510911403422,258500.651866615,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.023,0.4101,-0.81004,10.2026,0.3186,-0.3919,10.2299,14.1534,-0.028641734747251,11.8687534003157,45424.0850353671,,,,,,,,,,,,,80.0230000000019,-1.4535,-2.20561,10.0729,-0.1941,-1.0894,10.3186,114.6003,-1.3820905023952,204.030093698316,258704.681960313,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.066,-0.0831,-2.13994,9.9058,0.1371,-1.5743,9.9759,14.3484,-0.450901387797801,10.2745617112873,45434.3595970784,,,,,,,,,,,,,80.0660000000019,-0.0984,-2.05953,8.4065,-0.7478,0.0239,8.5846,114.8676,-1.51757840191616,203.413788093689,258908.095748407,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.109,-0.2352,-2.24532,9.5778,0.0236,-1.5968,9.6695,14.4757,-0.809785110238241,8.32148629981855,45442.6810833783,,,,,,,,,,,,,80.1090000000019,1.3118,-2.31891,7.9157,-1.4991,1.0704,8.0929,115.162,-1.67784472153293,202.637216169446,259110.732964576,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.152,0.015,-2.60084,10.0925,0.3115,-1.6961,10.2265,14.519,-1.16799608819059,6.01019991039741,45448.6912832887,,,,,,,,,,,,,80.1520000000019,0.3948,-0.69795,10.0585,0.4331,0.9825,10.0338,115.4253,-1.48186577722634,202.056623189508,259312.789587766,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.195,0.3969,-2.41384,10.3343,0.5869,-1.3228,10.4779,14.4602,-1.41716487055247,3.4497447386144,45452.1410280273,,,,,,,,,,,,,80.1950000000019,-1.3517,-0.69663,11.3526,1.2437,-0.4442,11.3794,115.6895,-1.32481862178107,201.633077365017,259514.422665131,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.238,0.537,-2.59039,11.4668,0.6729,-1.2719,11.6355,14.3494,-1.65180989644198,0.654644540941881,45452.7956725682,,,,,,,,,,,,,80.2380000000019,-0.6299,-4.09266,9.3426,-1.9083,-1.1964,9.8257,115.7378,-1.87838689742486,200.655963264881,259715.078628396,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.281,0.5382,-4.82361,12.1671,1.1345,-3.183,12.502,14.1185,-2.28616991715358,-2.77481567744224,45450.0208568908,,,,,,,,,,,,,80.2810000000019,0.7085,-1.21803,8.4747,-0.2474,0.9579,8.523,115.9956,-1.74631551793989,199.81092054423,259914.88954894,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.324,0.4053,-3.40153,10.8443,0.6759,-1.9256,11.1034,13.7851,-2.50924193372287,-6.42734791239565,45443.5935089784,,,,,,,,,,,,,80.3240000000019,-0.1271,-0.3476,9.0074,0.8236,0.553,8.9635,116.1917,-1.46657241435191,199.245620927168,260114.135169867,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.367,-0.2184,-0.06864,8.9888,-0.5243,0.6488,8.9573,13.3187,-2.02112154697829,-9.59175976060448,45434.0017492178,,,,,,,,,,,,,80.3670000000019,-0.0361,-2.02917,10.0741,-0.42,0.0588,10.2378,116.3591,-1.57909193148153,198.567801792976,260312.70297166,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.41,-0.7559,-0.03047,8.9373,-0.9756,0.5262,8.9049,12.7888,-1.62299123758264,-12.3580412994177,45421.6437079184,,,,,,,,,,,,,80.4100000000019,-0.837,-0.52272,12.2887,1.3173,0.1193,12.2612,116.452,-1.36781754518522,198.10125704508,260510.804228705,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.453,0.0497,1.93952,7.5128,-0.5224,2.3359,7.3404,12.2588,-0.910488990066108,-14.4118205907143,45407.2318873276,,,,,,,,,,,,,80.4530000000019,-1.9096,-1.38138,12.831,1.0835,-1.0562,12.9511,116.5384,-1.37053003614818,197.631999806221,260708.436228511,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.496,0.5334,3.78037,7.5762,-0.3623,4.0763,7.2674,11.6891,0.027682807947114,-15.5274280839977,45391.7044592437,,,,,,,,,,,,,80.4960000000019,-2.562,-1.52218,11.0138,0.9965,-1.7329,11.2209,116.585,-1.40086002891854,197.132412574591,260905.568641086,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.539,0.7788,1.26533,9.1288,0.2996,1.8745,9.0413,11.0951,0.275212246357691,-16.3955061388706,45375.3089531048,,,,,,,,,,,,,80.5390000000019,-0.3761,-3.70678,6.5821,-2.1832,-1.1095,6.9908,116.6068,-1.86204402313483,196.171641348746,261101.740282435,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.582,0.1216,0.51469,9.2737,-0.1926,1.0153,9.2332,10.5028,0.323107797086153,-17.215688643015,45358.0932644618,,,,,,,,,,,,,80.5820000000019,1.8768,-1.43264,6.5797,-1.3509,1.8107,6.5919,116.593,-1.77616321850787,195.296750927527,261297.037033362,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.625,-0.1047,2.88893,10.1655,-0.7966,3.1524,9.9891,9.9506,0.836272237668922,-17.5227067065766,45340.5705577552,,,,,,,,,,,,,80.6250000000019,0.4894,1.44056,8.871,1.8164,1.9519,8.5799,116.575,-1.13281857480629,195.06520515001,261492.102238512,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.668,-0.1562,1.18756,11.1843,-0.5464,1.57,11.1193,9.405,0.906529790135138,-17.759467217672,45322.8110905375,,,,,,,,,,,,,80.6680000000019,-0.6694,-1.96999,10.1591,-0.2769,-0.2823,10.3348,116.5611,-1.30025285984504,194.666225087454,261686.7684636,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.711,-0.2615,2.0317,9.0163,-0.6619,2.0635,8.9533,8.884,1.13156383210811,-17.7711936867944,45305.0398968507,,,,,,,,,,,,,80.7110000000019,-0.0936,-2.03049,9.4121,-0.6143,0.1187,9.576,116.5585,-1.44630028787603,194.121197596868,261880.889661197,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.754,0.8039,3.53947,9.2198,0.2097,3.5874,9.1206,8.4269,1.61314506568649,-17.3013389223385,45287.7385579284,,,,,,,,,,,,,80.7540000000019,-0.3677,-1.61172,9.6228,-0.1231,0.0541,9.7444,116.5695,-1.47938423030082,193.543086163856,262074.43274736,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.797,1.2361,1.32583,9.7681,0.8771,1.5567,9.7622,7.9803,1.55568205254919,-16.8889471710198,45270.8496107574,,,,,,,,,,,,,80.7970000000019,-0.8274,-1.91994,10.8354,-0.034,-0.3268,11.0066,116.6218,-1.56749538424066,192.876863576905,262267.309610937,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.84,-0.3764,3.58424,9.8663,0.2841,1.2634,10.3213,353.1976,1.96139364203935,-16.070843830211,45254.7787669272,,,,,,,,,,,,,80.8400000000019,-1.0333,-2.48215,9.9196,-0.4581,-0.7741,10.1907,116.7082,-1.75042630739253,192.027710066801,262459.337321004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.883,-0.6063,5.28682,9.3719,0.2341,2.8944,10.1476,353.2674,2.62647891363148,-14.5876552178101,45240.1911117093,,,,,,,,,,,,,80.8830000000019,-0.023,-1.13641,9.2361,0.0924,0.547,9.2817,116.8146,-1.62762304591402,191.301359818177,262650.638680822,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.926,-1.6058,2.85989,9.7765,-0.9521,0.7258,10.1777,353.3608,2.67316113090519,-13.0577843881354,45227.1333273212,,,,,,,,,,,,,80.9260000000019,0.7408,-2.41241,8.9787,-1.2188,0.6408,9.174,116.9779,-1.78458043673122,190.418052178735,262841.056733001,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.969,-1.0492,3.68159,10.1488,-0.2743,1.221,10.6698,353.4746,2.87484690472415,-11.3262277846418,45215.8070995366,,,,,,,,,,,,,80.9690000000019,0.3805,-1.66705,10.2405,-0.2876,0.7001,10.3363,117.1397,-1.76107434938497,189.558250626639,263030.614983628,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.012,-0.5763,4.18594,9.6915,0.2177,1.5911,10.3084,353.6158,3.13706552377932,-9.33245256209302,45206.4746469745,,,,,,,,,,,,,81.0120000000019,0.1434,-1.4498,10.5146,0.0242,0.5603,10.5882,117.3026,-1.69881947950798,188.76070394442,263219.375687572,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.055,-0.8194,2.05007,9.0953,-0.259,-0.1215,9.3205,353.7247,2.91966641902346,-7.5560764443001,45198.9185705302,,,,,,,,,,,,,81.0550000000019,-1.4463,-0.80058,11.5956,1.3057,-0.4442,11.6322,117.4768,-1.51917158360638,188.142805158103,263407.51849273,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.098,-0.7415,2.66244,9.2462,-0.1014,0.3511,9.5841,353.8376,2.86822113521876,-5.83114561031188,45193.0874249199,,,,,,,,,,,,,81.0980000000019,-0.3905,-3.00102,9.3331,-1.1072,-0.5936,9.6547,117.7141,-1.81554126688511,187.228536688507,263594.747029419,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.141,-0.2531,4.43751,10.2781,0.5685,1.5197,10.9298,353.9843,3.18207890817501,-3.7923570033674,45189.2950679165,,,,,,,,,,,,,81.1410000000019,0.7755,-2.59941,8.8303,-1.2918,0.5133,9.0723,117.9519,-1.97231501350809,186.157494472289,263780.904523891,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.184,-0.4698,3.83306,10.2445,0.2658,0.9477,10.7916,354.1275,3.31227512654001,-1.62337217805793,45187.6716957384,,,,,,,,,,,,,81.1840000000019,0.6809,0.09878,10.25,0.9991,1.58,10.1066,118.1413,-1.55809601080647,185.500671258771,263966.40519515,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.227,-0.4854,2.5729,9.5335,0.0903,0.0132,9.8325,354.2537,3.16440010123201,0.397737621943534,45188.0694333604,,,,,,,,,,,,,81.2270000000019,-1.0022,-0.62678,11.5944,1.2855,-0.0783,11.5858,118.3397,-1.37183280864518,185.030111247415,264151.435306397,,,,,,,,,,,,,
